,Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Day,Month,Year,Weekdays,Time_Of_The_Day
10004,Vistara,2019-03-18,Banglore,New Delhi,BLR → DEL,21:10:00,00:05:00,175,0.0,No info,11598,18,3,2019,Monday,Night
10005,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → MUM → COK,08:30:00,19:15:00,645,1.0,No info,9149,27,5,2019,Monday,Morning
10006,Air India,2019-06-15,Kolkata,Banglore,CCU → BLR,20:45:00,23:20:00,155,0.0,No info,4145,15,6,2019,Saturday,Evening
10007,GoAir,2019-05-21,Delhi,Cochin,DEL → MUM → COK,10:35:00,19:35:00,540,1.0,No info,6195,21,5,2019,Tuesday,Morning
10008,IndiGo,2019-05-09,Delhi,Cochin,DEL → MUM → COK,11:25:00,21:00:00,575,1.0,No info,6979,9,5,2019,Thursday,Morning
10009,Air India,2019-03-15,Banglore,New Delhi,BLR → DEL,13:20:00,16:10:00,170,0.0,No info,7276,15,3,2019,Friday,Afternoon
10010,SpiceJet,2019-05-15,Delhi,Cochin,DEL → PNQ → COK,08:45:00,13:15:00,270,1.0,No check-in baggage included,4760,15,5,2019,Wednesday,Morning
10011,Vistara,2019-06-18,Chennai,Kolkata,MAA → CCU,17:45:00,20:05:00,140,0.0,No info,11982,18,6,2019,Tuesday,Afternoon
10012,IndiGo,2019-03-27,Chennai,Kolkata,MAA → CCU,22:05:00,00:25:00,140,0.0,No info,5277,27,3,2019,Wednesday,Night
10013,Air India,2019-06-09,Delhi,Cochin,DEL → MUM → COK,20:00:00,07:40:00,700,1.0,No info,8372,9,6,2019,Sunday,Evening
10014,IndiGo,2019-04-01,Kolkata,Banglore,CCU → BBI → BLR,19:35:00,23:15:00,220,1.0,No info,4226,1,4,2019,Monday,Evening
10015,IndiGo,2019-06-18,Chennai,Kolkata,MAA → CCU,19:35:00,21:55:00,140,0.0,No info,3597,18,6,2019,Tuesday,Evening
10016,Multiple carriers,2019-06-15,Delhi,Cochin,DEL → MUM → COK,08:45:00,21:00:00,735,1.0,No info,7005,15,6,2019,Saturday,Morning
10017,Multiple carriers,2019-05-09,Delhi,Cochin,DEL → HYD → COK,07:05:00,16:10:00,545,1.0,No info,8018,9,5,2019,Thursday,Morning
10018,Jet Airways,2019-06-09,Delhi,Cochin,DEL → MUM → COK,19:45:00,19:00:00,1395,1.0,In-flight meal not included,10577,9,6,2019,Sunday,Evening
10019,Jet Airways,2019-06-12,Delhi,Cochin,DEL → IDR → MUM → COK,05:30:00,19:00:00,810,2.0,In-flight meal not included,11507,12,6,2019,Wednesday,Night
10020,Air India,2019-05-09,Delhi,Cochin,DEL → AMD → MUM → COK,05:00:00,19:15:00,2295,2.0,No info,9653,9,5,2019,Thursday,Night
10021,Jet Airways,2019-03-15,Mumbai,Hyderabad,MUM → HYD,10:20:00,11:50:00,90,0.0,In-flight meal not included,4160,15,3,2019,Friday,Morning
10022,Jet Airways,2019-06-03,Delhi,Cochin,DEL → MUM → COK,18:15:00,19:00:00,1485,1.0,No info,14714,3,6,2019,Monday,Evening
10023,Jet Airways,2019-05-09,Mumbai,Hyderabad,MUM → HYD,02:55:00,04:20:00,85,0.0,No info,5678,9,5,2019,Thursday,Night
10024,Air India,2019-05-18,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00:00,01:20:00,1100,2.0,No info,13873,18,5,2019,Saturday,Morning
10025,Multiple carriers,2019-06-27,Delhi,Cochin,DEL → MUM → COK,10:20:00,19:00:00,520,1.0,No info,11264,27,6,2019,Thursday,Morning
10026,Jet Airways,2019-03-24,Kolkata,Banglore,CCU → MUM → BLR,13:55:00,20:40:00,405,1.0,In-flight meal not included,11134,24,3,2019,Sunday,Afternoon
10027,Air Asia,2019-03-21,Delhi,Cochin,DEL → BLR → COK,16:45:00,22:15:00,330,1.0,No info,6151,21,3,2019,Thursday,Afternoon
10028,Jet Airways,2019-05-18,Kolkata,Banglore,CCU → MUM → BLR,05:45:00,19:50:00,845,1.0,In-flight meal not included,10844,18,5,2019,Saturday,Night
10029,Jet Airways,2019-06-03,Delhi,Cochin,DEL → JAI → MUM → COK,09:40:00,12:35:00,1615,2.0,No info,13014,3,6,2019,Monday,Morning
10030,Jet Airways,2019-06-18,Mumbai,Hyderabad,MUM → HYD,10:20:00,11:50:00,90,0.0,In-flight meal not included,4995,18,6,2019,Tuesday,Morning
10031,IndiGo,2019-04-18,Kolkata,Banglore,CCU → BLR,15:30:00,18:05:00,155,0.0,No info,4174,18,4,2019,Thursday,Afternoon
10032,Air India,2019-03-03,Banglore,New Delhi,BLR → DEL,13:20:00,16:10:00,170,0.0,No info,12841,3,3,2019,Sunday,Afternoon
10033,Jet Airways,2019-05-09,Kolkata,Banglore,CCU → DEL → BLR,17:00:00,21:05:00,1685,1.0,No info,13067,9,5,2019,Thursday,Afternoon
10034,Jet Airways,2019-06-24,Delhi,Cochin,DEL → MUM → COK,16:00:00,19:00:00,1620,1.0,In-flight meal not included,10262,24,6,2019,Monday,Afternoon
10035,IndiGo,2019-04-06,Banglore,Delhi,BLR → DEL,10:10:00,13:00:00,170,0.0,No info,4423,6,4,2019,Saturday,Morning
10036,Jet Airways,2019-05-01,Kolkata,Banglore,CCU → MUM → BLR,18:55:00,04:40:00,585,1.0,In-flight meal not included,8586,1,5,2019,Wednesday,Evening
10037,Jet Airways,2019-05-15,Kolkata,Banglore,CCU → MUM → BLR,21:10:00,09:20:00,730,1.0,In-flight meal not included,9663,15,5,2019,Wednesday,Night
10038,IndiGo,2019-06-15,Delhi,Cochin,DEL → MUM → COK,16:00:00,21:00:00,300,1.0,No info,6069,15,6,2019,Saturday,Afternoon
10039,Air India,2019-05-06,Chennai,Kolkata,MAA → CCU,11:40:00,13:55:00,135,0.0,No info,4667,6,5,2019,Monday,Morning
10040,Jet Airways,2019-05-09,Delhi,Cochin,DEL → MUM → COK,21:50:00,19:00:00,1270,1.0,In-flight meal not included,12373,9,5,2019,Thursday,Night
10041,Jet Airways,2019-05-09,Kolkata,Banglore,CCU → MUM → BLR,16:30:00,10:05:00,1055,1.0,No info,13941,9,5,2019,Thursday,Afternoon
10042,IndiGo,2019-03-27,Mumbai,Hyderabad,MUM → HYD,06:20:00,07:45:00,85,0.0,No info,3175,27,3,2019,Wednesday,Morning
10043,Air India,2019-06-09,Delhi,Cochin,DEL → MUM → COK,21:00:00,19:15:00,1335,1.0,No info,8372,9,6,2019,Sunday,Night
10044,Vistara,2019-04-06,Banglore,Delhi,BLR → DEL,17:00:00,19:35:00,155,0.0,No info,5613,6,4,2019,Saturday,Afternoon
10045,IndiGo,2019-05-18,Delhi,Cochin,DEL → HYD → COK,07:35:00,22:30:00,895,1.0,No info,7144,18,5,2019,Saturday,Morning
10046,Jet Airways,2019-06-06,Kolkata,Banglore,CCU → MUM → BLR,06:30:00,16:20:00,590,1.0,No info,14571,6,6,2019,Thursday,Morning
10047,IndiGo,2019-03-24,Chennai,Kolkata,MAA → CCU,22:05:00,00:25:00,140,0.0,No info,5277,24,3,2019,Sunday,Night
10048,Jet Airways,2019-03-24,Mumbai,Hyderabad,MUM → HYD,10:20:00,11:50:00,90,0.0,In-flight meal not included,2759,24,3,2019,Sunday,Morning
10049,Air Asia,2019-05-09,Kolkata,Banglore,CCU → DEL → BLR,07:35:00,23:30:00,955,1.0,No info,5192,9,5,2019,Thursday,Morning
10050,Jet Airways,2019-06-09,Delhi,Cochin,DEL → MUM → COK,07:05:00,19:00:00,715,1.0,No info,14714,9,6,2019,Sunday,Morning
10051,Air India,2019-06-01,Delhi,Cochin,DEL → JAI → MUM → COK,12:00:00,19:15:00,435,2.0,No info,10336,1,6,2019,Saturday,Afternoon
10052,Air India,2019-03-24,Kolkata,Banglore,CCU → BLR,20:45:00,23:20:00,155,0.0,No info,31945,24,3,2019,Sunday,Evening
10053,Jet Airways,2019-04-01,Kolkata,Banglore,CCU → MUM → BLR,06:30:00,23:35:00,1025,1.0,In-flight meal not included,7064,1,4,2019,Monday,Morning
10054,Jet Airways,2019-06-09,Delhi,Cochin,DEL → BHO → MUM → COK,05:30:00,12:35:00,425,2.0,No info,14441,9,6,2019,Sunday,Night
10055,Multiple carriers,2019-03-03,Delhi,Cochin,DEL → MUM → COK,13:00:00,01:35:00,755,1.0,No info,17493,3,3,2019,Sunday,Afternoon
10056,Jet Airways,2019-06-09,Kolkata,Banglore,CCU → MUM → BLR,20:00:00,22:35:00,1595,1.0,In-flight meal not included,10844,9,6,2019,Sunday,Evening
10057,SpiceJet,2019-06-01,Mumbai,Hyderabad,MUM → HYD,05:45:00,07:15:00,90,0.0,No info,2753,1,6,2019,Saturday,Night
10058,Jet Airways,2019-05-21,Delhi,Cochin,DEL → MUM → COK,08:00:00,04:25:00,1225,1.0,In-flight meal not included,12898,21,5,2019,Tuesday,Morning
10059,Jet Airways,2019-04-15,Banglore,Delhi,BLR → DEL,18:55:00,22:00:00,185,0.0,No info,7229,15,4,2019,Monday,Evening
10060,Air India,2019-06-03,Delhi,Cochin,DEL → JAI → MUM → COK,12:00:00,07:40:00,1180,2.0,No info,8603,3,6,2019,Monday,Afternoon
10062,Jet Airways,2019-06-15,Delhi,Cochin,DEL → JDH → MUM → COK,11:40:00,19:00:00,440,2.0,No info,18804,15,6,2019,Saturday,Morning
10063,Air Asia,2019-04-21,Delhi,Cochin,DEL → BLR → COK,07:55:00,22:25:00,870,1.0,No info,7452,21,4,2019,Sunday,Morning
10064,SpiceJet,2019-04-24,Banglore,Delhi,BLR → DEL,09:30:00,12:20:00,170,0.0,No info,3971,24,4,2019,Wednesday,Morning
10065,IndiGo,2019-06-12,Banglore,Delhi,BLR → DEL,10:10:00,13:00:00,170,0.0,No info,3943,12,6,2019,Wednesday,Morning
10066,IndiGo,2019-03-15,Banglore,New Delhi,BLR → AMD → DEL,14:25:00,19:25:00,300,1.0,No info,9165,15,3,2019,Friday,Afternoon
10068,SpiceJet,2019-06-21,Banglore,Delhi,BLR → DEL,09:30:00,12:20:00,170,0.0,No info,3625,21,6,2019,Friday,Morning
10069,Jet Airways,2019-06-24,Delhi,Cochin,DEL → MUM → COK,16:00:00,12:35:00,1235,1.0,In-flight meal not included,10262,24,6,2019,Monday,Afternoon
10070,Jet Airways,2019-05-21,Kolkata,Banglore,CCU → MUM → BLR,18:55:00,08:15:00,800,1.0,No info,14388,21,5,2019,Tuesday,Evening
10071,Multiple carriers,2019-06-12,Delhi,Cochin,DEL → MUM → COK,08:00:00,19:15:00,675,1.0,No info,15058,12,6,2019,Wednesday,Morning
10072,Air India,2019-03-06,Delhi,Cochin,DEL → MUM → COK,09:00:00,07:40:00,1360,1.0,No info,14882,6,3,2019,Wednesday,Morning
10073,IndiGo,2019-04-18,Banglore,Delhi,BLR → DEL,10:10:00,13:00:00,170,0.0,No info,4591,18,4,2019,Thursday,Morning
10074,SpiceJet,2019-05-09,Kolkata,Banglore,CCU → BLR,06:55:00,09:30:00,155,0.0,No check-in baggage included,3841,9,5,2019,Thursday,Morning
10075,Jet Airways,2019-05-15,Kolkata,Banglore,CCU → MUM → BLR,08:25:00,18:15:00,590,1.0,No info,14781,15,5,2019,Wednesday,Morning
10076,SpiceJet,2019-04-09,Kolkata,Banglore,CCU → BLR,22:20:00,00:40:00,140,0.0,No check-in baggage included,3841,9,4,2019,Tuesday,Night
10077,Multiple carriers,2019-06-03,Delhi,Cochin,DEL → MUM → COK,15:00:00,01:30:00,630,1.0,No info,13377,3,6,2019,Monday,Afternoon
10078,Jet Airways,2019-06-12,Delhi,Cochin,DEL → JAI → MUM → COK,19:30:00,04:25:00,535,2.0,No info,13014,12,6,2019,Wednesday,Evening
10079,Multiple carriers,2019-05-21,Delhi,Cochin,DEL → MUM → COK,13:00:00,19:15:00,375,1.0,No info,14848,21,5,2019,Tuesday,Afternoon
10080,Air India,2019-05-09,Kolkata,Banglore,CCU → BLR,20:45:00,23:20:00,155,0.0,No info,4145,9,5,2019,Thursday,Evening
10081,IndiGo,2019-06-12,Chennai,Kolkata,MAA → CCU,07:55:00,10:15:00,140,0.0,No info,3850,12,6,2019,Wednesday,Morning
10082,Air India,2019-05-24,Kolkata,Banglore,CCU → DEL → BLR,07:00:00,20:25:00,805,1.0,No info,10413,24,5,2019,Friday,Morning
10083,IndiGo,2019-06-03,Delhi,Cochin,DEL → MUM → COK,15:00:00,01:30:00,630,1.0,No info,6104,3,6,2019,Monday,Afternoon
10084,IndiGo,2019-06-01,Banglore,Delhi,BLR → DEL,10:30:00,13:20:00,170,0.0,No info,3943,1,6,2019,Saturday,Morning
10085,Jet Airways,2019-06-12,Kolkata,Banglore,CCU → MUM → BLR,21:10:00,08:15:00,665,1.0,In-flight meal not included,8529,12,6,2019,Wednesday,Night
10086,Jet Airways,2019-06-24,Delhi,Cochin,DEL → MUM → COK,22:50:00,12:35:00,825,1.0,In-flight meal not included,10262,24,6,2019,Monday,Night
10087,Jet Airways,2019-05-18,Kolkata,Banglore,CCU → DEL → BLR,20:25:00,22:05:00,1540,1.0,No info,14151,18,5,2019,Saturday,Evening
10088,Air Asia,2019-05-09,Kolkata,Banglore,CCU → IXR → DEL → BLR,15:10:00,23:30:00,500,2.0,No info,5192,9,5,2019,Thursday,Afternoon
10089,Jet Airways,2019-05-21,Kolkata,Banglore,CCU → MUM → BLR,14:05:00,04:40:00,875,1.0,In-flight meal not included,9663,21,5,2019,Tuesday,Afternoon
10090,GoAir,2019-04-24,Banglore,Delhi,BLR → DEL,07:45:00,10:40:00,175,0.0,No info,4632,24,4,2019,Wednesday,Morning
10091,IndiGo,2019-04-06,Delhi,Cochin,DEL → MUM → COK,20:25:00,01:30:00,305,1.0,No info,5073,6,4,2019,Saturday,Evening
10092,Multiple carriers,2019-06-15,Delhi,Cochin,DEL → MUM → COK,10:20:00,19:15:00,535,1.0,No info,9526,15,6,2019,Saturday,Morning
10093,IndiGo,2019-04-15,Banglore,Delhi,BLR → DEL,04:00:00,06:50:00,170,0.0,No info,4423,15,4,2019,Monday,Night
10094,IndiGo,2019-05-12,Mumbai,Hyderabad,MUM → HYD,20:05:00,21:40:00,95,0.0,No info,2227,12,5,2019,Sunday,Evening
10095,Vistara,2019-03-21,Banglore,New Delhi,BLR → DEL,11:30:00,14:10:00,160,0.0,No info,5403,21,3,2019,Thursday,Morning
10096,IndiGo,2019-03-27,Chennai,Kolkata,MAA → CCU,19:35:00,21:55:00,140,0.0,No info,3858,27,3,2019,Wednesday,Evening
10097,Jet Airways,2019-03-09,Delhi,Cochin,DEL → IXC → MUM → COK,13:45:00,18:50:00,1745,2.0,No info,18752,9,3,2019,Saturday,Afternoon
10098,Jet Airways,2019-05-21,Kolkata,Banglore,CCU → MUM → BLR,06:30:00,12:00:00,330,1.0,In-flight meal not included,9663,21,5,2019,Tuesday,Morning
10099,Jet Airways,2019-06-24,Delhi,Cochin,DEL → AMD → MUM → COK,19:10:00,12:35:00,1045,2.0,No info,12819,24,6,2019,Monday,Evening
10100,Multiple carriers,2019-03-27,Delhi,Cochin,DEL → MUM → COK,09:00:00,21:00:00,720,1.0,No info,6883,27,3,2019,Wednesday,Morning
10101,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → MUM → COK,19:00:00,01:30:00,390,1.0,No info,7198,27,5,2019,Monday,Evening
10102,Air India,2019-03-09,Banglore,New Delhi,BLR → DEL,10:00:00,12:45:00,165,0.0,No info,7801,9,3,2019,Saturday,Morning
10103,IndiGo,2019-04-21,Banglore,Delhi,BLR → DEL,18:25:00,21:20:00,175,0.0,No info,4823,21,4,2019,Sunday,Evening
10104,Jet Airways,2019-05-24,Kolkata,Banglore,CCU → MUM → BLR,06:30:00,09:20:00,1610,1.0,In-flight meal not included,9663,24,5,2019,Friday,Morning
10105,Jet Airways,2019-05-12,Kolkata,Banglore,CCU → DEL → BLR,20:25:00,21:05:00,1480,1.0,No info,12121,12,5,2019,Sunday,Evening
10106,Vistara,2019-05-12,Kolkata,Banglore,CCU → DEL → BLR,20:20:00,23:25:00,1625,1.0,No info,8085,12,5,2019,Sunday,Evening
10107,IndiGo,2019-03-03,Banglore,New Delhi,BLR → IDR → DEL,13:40:00,18:35:00,295,1.0,No info,8662,3,3,2019,Sunday,Afternoon
10108,Jet Airways,2019-03-21,Delhi,Cochin,DEL → MUM → COK,22:00:00,18:50:00,1250,1.0,In-flight meal not included,6017,21,3,2019,Thursday,Night
10109,SpiceJet,2019-05-03,Chennai,Kolkata,MAA → CCU,09:45:00,12:00:00,135,0.0,No check-in baggage included,3859,3,5,2019,Friday,Morning
10110,Multiple carriers,2019-05-18,Delhi,Cochin,DEL → MUM → COK,04:55:00,19:15:00,860,1.0,No info,7564,18,5,2019,Saturday,Night
10111,SpiceJet,2019-06-21,Banglore,Delhi,BLR → DEL,05:55:00,08:35:00,160,0.0,No check-in baggage included,3919,21,6,2019,Friday,Night
10113,Jet Airways,2019-03-01,Banglore,New Delhi,BLR → MUM → DEL,07:00:00,13:15:00,375,1.0,No info,26890,1,3,2019,Friday,Morning
10114,Jet Airways,2019-04-15,Delhi,Cochin,DEL → COK,11:00:00,14:15:00,195,0.0,In-flight meal not included,5443,15,4,2019,Monday,Morning
10116,Jet Airways,2019-04-01,Kolkata,Banglore,CCU → MUM → BLR,14:05:00,20:45:00,400,1.0,No info,13364,1,4,2019,Monday,Afternoon
10117,Jet Airways,2019-05-27,Delhi,Cochin,DEL → MUM → COK,08:00:00,19:00:00,660,1.0,In-flight meal not included,12239,27,5,2019,Monday,Morning
10118,IndiGo,2019-04-09,Kolkata,Banglore,CCU → MAA → BLR,11:30:00,16:05:00,275,1.0,No info,4966,9,4,2019,Tuesday,Morning
10119,IndiGo,2019-03-03,Banglore,New Delhi,BLR → DEL,06:00:00,08:45:00,165,0.0,No info,6144,3,3,2019,Sunday,Morning
10120,Jet Airways,2019-05-09,Delhi,Cochin,DEL → MUM → COK,15:00:00,19:00:00,1680,1.0,In-flight meal not included,12373,9,5,2019,Thursday,Afternoon
10121,Air India,2019-03-18,Banglore,New Delhi,BLR → MUM → UDR → DEL,08:50:00,16:30:00,1900,2.0,No info,10835,18,3,2019,Monday,Morning
10122,Air India,2019-06-06,Delhi,Cochin,DEL → MAA → COK,06:05:00,09:25:00,1640,1.0,No info,7952,6,6,2019,Thursday,Morning
10123,IndiGo,2019-04-09,Banglore,Delhi,BLR → DEL,01:30:00,04:15:00,165,0.0,No info,3419,9,4,2019,Tuesday,Night
10124,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → MUM → COK,03:50:00,12:35:00,525,1.0,No info,10197,27,5,2019,Monday,Night
10125,IndiGo,2019-06-03,Delhi,Cochin,DEL → MUM → COK,10:35:00,01:30:00,895,1.0,No info,5883,3,6,2019,Monday,Morning
10126,Air India,2019-05-18,Chennai,Kolkata,MAA → CCU,11:40:00,13:55:00,135,0.0,No info,4667,18,5,2019,Saturday,Morning
10127,IndiGo,2019-03-21,Delhi,Cochin,DEL → HYD → MAA → COK,04:55:00,21:20:00,985,2.0,No info,6223,21,3,2019,Thursday,Night
10128,Jet Airways,2019-05-06,Kolkata,Banglore,CCU → MUM → BLR,21:10:00,08:15:00,665,1.0,In-flight meal not included,7757,6,5,2019,Monday,Night
10129,IndiGo,2019-03-03,Banglore,New Delhi,BLR → AMD → DEL,14:25:00,19:25:00,300,1.0,No info,11873,3,3,2019,Sunday,Afternoon
10130,Jet Airways,2019-06-06,Kolkata,Banglore,CCU → MUM → BLR,21:10:00,08:15:00,665,1.0,In-flight meal not included,10844,6,6,2019,Thursday,Night
10131,IndiGo,2019-05-15,Delhi,Cochin,DEL → LKO → COK,21:50:00,03:35:00,345,1.0,No info,7189,15,5,2019,Wednesday,Night
10132,Jet Airways,2019-06-27,Delhi,Cochin,DEL → MUM → COK,21:50:00,12:35:00,885,1.0,In-flight meal not included,10262,27,6,2019,Thursday,Night
10133,Air Asia,2019-05-01,Kolkata,Banglore,CCU → BLR,19:55:00,22:25:00,150,0.0,No info,5989,1,5,2019,Wednesday,Evening
10134,IndiGo,2019-06-24,Mumbai,Hyderabad,MUM → HYD,21:20:00,22:50:00,90,0.0,No info,2227,24,6,2019,Monday,Night
10135,Jet Airways,2019-06-06,Mumbai,Hyderabad,MUM → HYD,10:20:00,11:50:00,90,0.0,In-flight meal not included,4995,6,6,2019,Thursday,Morning
10136,Jet Airways,2019-03-24,Kolkata,Banglore,CCU → MUM → BLR,13:55:00,18:10:00,1695,1.0,No info,14231,24,3,2019,Sunday,Afternoon
10137,Jet Airways,2019-05-18,Kolkata,Banglore,CCU → MUM → BLR,18:55:00,18:15:00,1400,1.0,In-flight meal not included,10844,18,5,2019,Saturday,Evening
10138,GoAir,2019-03-03,Delhi,Cochin,DEL → HYD → COK,05:45:00,13:20:00,455,1.0,No info,5628,3,3,2019,Sunday,Night
10139,Jet Airways,2019-06-09,Kolkata,Banglore,CCU → MUM → BLR,18:55:00,16:20:00,1285,1.0,In-flight meal not included,10844,9,6,2019,Sunday,Evening
10140,Multiple carriers,2019-06-15,Delhi,Cochin,DEL → MUM → COK,08:30:00,19:15:00,645,1.0,No info,8937,15,6,2019,Saturday,Morning
10141,IndiGo,2019-03-06,Kolkata,Banglore,CCU → BLR,14:20:00,16:55:00,155,0.0,No info,5618,6,3,2019,Wednesday,Afternoon
10142,Air India,2019-04-09,Delhi,Cochin,DEL → MUM → COK,07:00:00,19:15:00,735,1.0,No info,6674,9,4,2019,Tuesday,Morning
10143,GoAir,2019-04-24,Banglore,Delhi,BLR → DEL,11:40:00,14:30:00,170,0.0,No info,3898,24,4,2019,Wednesday,Morning
10144,Jet Airways,2019-05-24,Kolkata,Banglore,CCU → MUM → BLR,18:55:00,20:45:00,1550,1.0,In-flight meal not included,10844,24,5,2019,Friday,Evening
10145,Air India,2019-06-03,Delhi,Cochin,DEL → CCU → MUM → COK,20:15:00,19:15:00,1380,2.0,No info,13381,3,6,2019,Monday,Evening
10147,Jet Airways,2019-03-03,Delhi,Cochin,DEL → MUM → COK,17:30:00,04:25:00,655,1.0,No info,17024,3,3,2019,Sunday,Afternoon
10148,IndiGo,2019-04-09,Delhi,Cochin,DEL → LKO → COK,21:50:00,03:35:00,345,1.0,No info,7398,9,4,2019,Tuesday,Night
10149,Air India,2019-03-01,Banglore,New Delhi,BLR → VGA → VTZ → DEL,10:30:00,17:45:00,435,2.0,Change airports,17461,1,3,2019,Friday,Morning
10150,Jet Airways,2019-05-24,Kolkata,Banglore,CCU → MUM → BLR,20:00:00,08:15:00,735,1.0,No info,13731,24,5,2019,Friday,Evening
10151,Jet Airways,2019-03-18,Banglore,New Delhi,BLR → MUM → DEL,16:55:00,08:15:00,920,1.0,No info,13555,18,3,2019,Monday,Afternoon
10152,IndiGo,2019-04-27,Kolkata,Banglore,CCU → BLR,17:15:00,19:50:00,155,0.0,No info,4804,27,4,2019,Saturday,Afternoon
10153,Jet Airways,2019-05-21,Delhi,Cochin,DEL → MUM → COK,07:05:00,19:00:00,715,1.0,No info,16289,21,5,2019,Tuesday,Morning
10154,IndiGo,2019-05-18,Delhi,Cochin,DEL → HYD → COK,05:05:00,12:10:00,425,1.0,No info,7520,18,5,2019,Saturday,Night
10155,IndiGo,2019-05-18,Delhi,Cochin,DEL → MUM → COK,10:35:00,01:30:00,895,1.0,No info,7503,18,5,2019,Saturday,Morning
10156,Multiple carriers,2019-03-27,Delhi,Cochin,DEL → MUM → COK,08:25:00,19:15:00,650,1.0,No info,8601,27,3,2019,Wednesday,Morning
10157,Jet Airways,2019-04-01,Kolkata,Banglore,CCU → MUM → BLR,08:25:00,12:00:00,1655,1.0,In-flight meal not included,7064,1,4,2019,Monday,Morning
10158,Air Asia,2019-05-06,Kolkata,Banglore,CCU → DEL → BLR,07:35:00,19:25:00,710,1.0,No info,5192,6,5,2019,Monday,Morning
10159,SpiceJet,2019-06-09,Kolkata,Banglore,CCU → IXB → BLR,15:55:00,21:25:00,330,1.0,No info,9158,9,6,2019,Sunday,Afternoon
10160,Multiple carriers,2019-03-06,Delhi,Cochin,DEL → MUM → COK,17:00:00,01:35:00,515,1.0,No info,24318,6,3,2019,Wednesday,Afternoon
10161,Multiple carriers,2019-05-21,Delhi,Cochin,DEL → HYD → COK,07:10:00,18:10:00,660,1.0,No info,7038,21,5,2019,Tuesday,Morning
10162,IndiGo,2019-03-24,Banglore,New Delhi,BLR → DEL,22:20:00,01:10:00,170,0.0,No info,7303,24,3,2019,Sunday,Night
10163,IndiGo,2019-03-15,Banglore,New Delhi,BLR → LKO → DEL,05:25:00,10:10:00,285,1.0,No info,8021,15,3,2019,Friday,Night
10164,Multiple carriers,2019-05-15,Delhi,Cochin,DEL → MUM → COK,10:00:00,19:15:00,555,1.0,No info,14323,15,5,2019,Wednesday,Morning
10165,Air India,2019-06-06,Kolkata,Banglore,CCU → DEL → BLR,07:00:00,20:25:00,805,1.0,No info,10203,6,6,2019,Thursday,Morning
10166,Multiple carriers,2019-06-15,Delhi,Cochin,DEL → MUM → COK,19:00:00,01:30:00,390,1.0,No info,7408,15,6,2019,Saturday,Evening
10167,IndiGo,2019-03-27,Mumbai,Hyderabad,MUM → HYD,21:20:00,22:45:00,85,0.0,No info,2227,27,3,2019,Wednesday,Night
10168,Multiple carriers,2019-06-15,Delhi,Cochin,DEL → MUM → COK,11:30:00,19:15:00,465,1.0,No info,16108,15,6,2019,Saturday,Morning
10169,Jet Airways,2019-06-15,Delhi,Cochin,DEL → MUM → COK,18:15:00,12:35:00,1100,1.0,In-flight meal not included,10262,15,6,2019,Saturday,Evening
10170,Jet Airways,2019-06-09,Delhi,Cochin,DEL → MUM → COK,09:00:00,19:00:00,600,1.0,No info,14714,9,6,2019,Sunday,Morning
10171,Jet Airways,2019-06-03,Delhi,Cochin,DEL → MUM → COK,22:50:00,19:00:00,1210,1.0,In-flight meal not included,10262,3,6,2019,Monday,Night
10172,IndiGo,2019-05-18,Delhi,Cochin,DEL → HYD → COK,14:20:00,22:30:00,490,1.0,No info,7640,18,5,2019,Saturday,Afternoon
10173,Vistara,2019-06-12,Kolkata,Banglore,CCU → DEL → BLR,07:10:00,18:50:00,700,1.0,No info,8610,12,6,2019,Wednesday,Morning
10174,Jet Airways,2019-03-21,Delhi,Cochin,DEL → MUM → COK,08:00:00,18:50:00,650,1.0,No info,12767,21,3,2019,Thursday,Morning
10175,IndiGo,2019-06-12,Delhi,Cochin,DEL → MUM → COK,08:50:00,21:00:00,730,1.0,No info,6093,12,6,2019,Wednesday,Morning
10176,IndiGo,2019-04-27,Delhi,Cochin,DEL → HYD → COK,06:50:00,16:10:00,560,1.0,No info,6442,27,4,2019,Saturday,Morning
10177,Jet Airways,2019-05-09,Banglore,Delhi,BLR → DEL,06:00:00,08:45:00,165,0.0,In-flight meal not included,4030,9,5,2019,Thursday,Morning
